13100,55.4293
13200,55.5912
13300,55.7913
13400,55.9703
13500,56.1274
13600,56.2818
13700,56.4606
13800,56.6004
13900,56.768
14000,56.9543
14100,57.1292
14200,57.2929
14300,57.4548
14400,57.6161
14500,57.7694
14600,57.9317
14700,58.0802
14800,58.2403
14900,58.3773
15000,58.5397
15100,58.7016
15200,58.8708
15300,59.0485
15400,59.2142
15500,59.3784
15600,59.5535
15700,59.7181
15800,59.8741
15900,60.0371
16000,60.1978
16100,60.3596
16200,60.5256
16300,60.6796
16400,60.8413
16500,61.0045
16600,61.1731
16700,61.3218
16800,61.4752
16900,61.6356
17000,61.7779
17100,61.9481
17200,62.0986
17300,62.255
17400,62.4207
17500,62.5617
17600,62.7293
17700,62.8984
17800,63.0605
17900,63.2267
18000,63.3533
18100,63.4752
18200,63.6162
18300,63.7511
18400,63.8778
18500,64.0071
18600,64.131
18700,64.2553
18800,64.3935
18900,64.5088
19000,64.6347
19100,64.763
19200,64.8828
19300,64.9968
19400,65.1239
19500,65.2366
19600,65.3726
19700,65.5086
19800,65.6067
19900,65.7087
20000,65.8342
20100,65.9596
20200,66.1016
20300,66.2328
20400,66.3608
20500,66.4695
20600,66.5837
20700,66.7055
20800,66.8097
20900,66.9278
21000,67.0567
21100,67.1916
21200,67.3102
21300,67.4132
21400,67.5487
21500,67.6572
21600,67.7799
21700,67.9034
21800,68.018
21900,68.1346
22000,68.26
22100,68.3817
22200,68.4909
22300,68.6402
22400,68.7662
22500,68.9298
22600,69.0614
22700,69.1676
22800,69.3235
22900,69.4628
23000,69.6121
23100,69.7369
23200,69.8632
23300,69.9992
23400,70.1376
23500,70.2863
23600,70.4141
23700,70.5525
23800,70.7132
23900,70.8427
24000,70.9805
24100,71.1268
24200,71.2487
24300,71.3848
24400,71.4848
24500,71.6037
24600,71.7206
24700,71.8604
24800,71.991
24900,72.1302
25000,72.2627
25100,72.3857
25200,72.5305
25300,72.6616
25400,72.7848
25500,72.9216
25600,73.0447
25700,73.1847
25800,73.316
25900,73.445
26000,73.5674
26100,73.7165
26200,73.8507
26300,73.9817
26400,74.0895
26500,74.232
26600,74.3552
26700,74.4876
26800,74.6236
26900,74.7417
27000,74.8725
27100,75.02
27200,75.1535
27300,75.2495
27400,75.3831
27500,75.5077
27600,75.634
27700,75.7642
27800,75.8913
27900,76.0338
28000,76.1579
28100,76.2735
28200,76.4086
28300,76.5319
28400,76.6653
28500,76.7885
28600,76.9285
28700,77.053
28800,77.1545
28900,77.2914
29000,77.4216
29100,77.5412
29200,77.6677
29300,77.7894
29400,77.9208
29500,78.04
29600,78.159
29700,78.2889
29800,78.4107
29900,78.5333
30000,78.6638
30100,78.7915
30200,78.9344
30300,79.0506
30400,79.1765
30500,79.3117
30600,79.4369
30700,79.5682
30800,79.6923
30900,79.8291
31000,79.953
31100,80.0869
31200,80.1917
31300,80.3234
31400,80.4449
31500,80.5701
31600,80.6923
31700,80.8214
31800,80.944
31900,81.0712
32000,81.1918
32100,81.3243
32200,81.4457
32300,81.5736
32400,81.6932
32500,81.8249
32600,81.9437
32700,82.0707
32800,82.1925
32900,82.3254
33000,82.611
33100,82.9967
33200,83.4182
33300,83.8
33400,84.278
33500,84.6693
33600,85.0898
33700,85.5165
33800,85.9406
33900,86.3236
34000,86.7282
34100,87.1051
34200,87.5044
34300,87.8732
34400,88.2368
34500,88.6818
34600,89.107
34700,89.4543
34800,89.8801
34900,90.2684
35000,90.6284
35100,90.9788
35200,91.35
35300,91.6946
35400,92.074
35500,92.441
35600,92.7892
35700,93.1223
35800,93.4441
35900,93.8144
36000,94.152
36100,94.5104
36200,94.851
36300,95.2406
36400,95.6013
36500,95.9635
36600,96.2711
36700,96.6049
36800,96.9696
36900,97.3218
37000,97.6828
37100,98.0128
37200,98.4225
37300,98.7714
37400,99.0633
37500,99.3663
37600,99.7327
37700,100.099
37800,100.434
37900,100.782
38000,101.092
38100,101.469
38200,101.784
38300,102.121
38400,102.475
38500,102.863
38600,103.224
38700,103.572
38800,103.905
38900,104.276
39000,104.607
39100,104.951
39200,105.324
39300,105.671
39400,106.015
39500,106.341
39600,106.676
39700,106.995
39800,107.322
39900,107.658
40000,108.004
40100,108.327
40200,108.656
40300,109.035
40400,109.386
40500,109.739
40600,110.055
40700,110.345
40800,110.703
40900,111.006
41000,111.331
41100,111.656
41200,111.992
41300,112.382
41400,112.673
41500,113.005
41600,113.344
41700,113.694
41800,114.001
41900,114.329
42000,114.604
42100,114.946
42200,115.314
42300,115.637
42400,115.922
42500,116.257
42600,116.58
42700,116.91
42800,117.206
42900,117.491
43000,117.845
43100,118.218
43200,118.561
43300,118.91
43400,119.278
43500,119.598
43600,119.944
43700,120.3
43800,120.641
43900,120.987
44000,121.344
44100,121.674
44200,122.017
44300,122.373
44400,122.715
44500,123.087
44600,123.445
44700,123.75
44800,124.092
44900,124.456
45000,124.806
45100,125.137
45200,125.464
45300,125.838
45400,126.206
45500,126.529
45600,126.875
45700,127.208
45800,127.551
45900,127.864
46000,128.203
46100,128.549
46200,128.905
46300,129.283
46400,129.617
46500,129.957
46600,130.417
46700,130.777
46800,131.146
46900,131.488
47000,131.834
